,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,AAL,2018 q2,2030,0.6734764172000494,Hunter K. Keay,0.39971877868784794,male,Wolfe Research
1,ALK,2018 q2,2030,0.5761223110552136,Hunter K. Keay,0.45510212655792753,male,Wolfe Research
2,DAL,2018 q2,2030,0.5644722453839474,Hunter K. Keay,0.4907679684942629,male,Wolfe Research
3,LUV,2018 q2,2030,0.5373372371939276,Hunter K. Keay,0.4197153053410389,male,Wolfe Research
4,AAL,2018 q2,2030,0.6734764172000494,Mr. Chris Higgins,0.5001174429254983,male,"Morningstar, Inc."
5,AAL,2018 q2,2030,0.6734764172000494,Adam Hackel,0.27277739119544586,male,"Imperial Capital, LLC"
6,ALK,2018 q2,2030,0.5761223110552136,Adam Hackel,0.2388488281838869,male,"Imperial Capital, LLC"
7,LUV,2018 q2,2030,0.5373372371939276,Adam Hackel,0.15552597614906588,male,"Imperial Capital, LLC"
8,AAL,2018 q2,2030,0.6734764172000494,"Andrew G. Didora, CFA",0.4126748368779824,male,BofA Global Research
9,DAL,2018 q2,2030,0.5644722453839474,"Andrew G. Didora, CFA",0.34404654091205744,male,BofA Global Research
10,LUV,2018 q2,2030,0.5373372371939276,"Andrew G. Didora, CFA",0.43130271607744974,male,BofA Global Research
11,AAL,2018 q2,2030,0.6734764172000494,Mr. James A. Corridore,0.5980201262279233,male,CFRA Equity Research
12,ALK,2018 q2,2030,0.5761223110552136,Mr. James A. Corridore,0.5772800115857003,male,CFRA Equity Research
13,CHRW,2018 q2,2030,0.6408405379021878,Mr. James A. Corridore,0.6540820066047578,male,CFRA Equity Research
14,CSX,2018 q2,2030,0.5247469164952412,Mr. James A. Corridore,0.47080866578463815,male,CFRA Equity Research
15,DAL,2018 q2,2030,0.5644722453839474,Mr. James A. Corridore,0.5450410952900911,male,CFRA Equity Research
16,EXPD,2018 q2,2030,0.6926723660012559,Mr. James A. Corridore,0.6366004770770224,male,CFRA Equity Research
17,FDX,2018 q2,2030,0.6497813536018056,Mr. James A. Corridore,0.6952180077442655,male,CFRA Equity Research
18,JBHT,2018 q2,2030,0.7400324576524623,Mr. James A. Corridore,0.5550380388625312,male,CFRA Equity Research
19,KSU,2018 q2,2030,0.375337845234596,Mr. James A. Corridore,0.5387883298258697,male,CFRA Equity Research
20,LUV,2018 q2,2030,0.5373372371939276,Mr. James A. Corridore,0.5255747292100058,male,CFRA Equity Research
21,NSC,2018 q2,2030,0.4896604914303284,Mr. James A. Corridore,0.484900599072821,male,CFRA Equity Research
22,ODFL,2018 q2,2030,0.7156315404123574,Mr. James A. Corridore,0.6546659550985955,male,CFRA Equity Research
