,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,APA,2018 q4,1010,0.42573376140695884,"Mr. John P. Herrlin, Jr",0.8586848993039948,male,Societe Generale
1,COP,2018 q4,1010,0.7388344052542354,"Mr. John P. Herrlin, Jr",0.8932015030127916,male,Societe Generale
2,CVX,2018 q4,1010,0.5001993317915203,"Mr. John P. Herrlin, Jr",0.8414514254792503,male,Societe Generale
3,DVN,2018 q4,1010,0.452572717419249,"Mr. John P. Herrlin, Jr",0.8629502705225492,male,Societe Generale
4,EOG,2018 q4,1010,0.4565914709910882,"Mr. John P. Herrlin, Jr",0.8657278656296047,male,Societe Generale
5,HES,2018 q4,1010,0.3925880622048753,"Mr. John P. Herrlin, Jr",0.7670286248762918,male,Societe Generale
6,MRO,2018 q4,1010,0.6293335754311279,"Mr. John P. Herrlin, Jr",0.8336946432629108,male,Societe Generale
7,NBL,2018 q4,1010,0.3726724674853916,"Mr. John P. Herrlin, Jr",0.856558324367146,male,Societe Generale
8,OXY,2018 q4,1010,0.4761453637324625,"Mr. John P. Herrlin, Jr",0.850094946091434,male,Societe Generale
9,PXD,2018 q4,1010,0.4429818504746148,"Mr. John P. Herrlin, Jr",0.8146367888642688,male,Societe Generale
10,XOM,2018 q4,1010,0.4860991091002108,"Mr. John P. Herrlin, Jr",0.80943829851647,male,Societe Generale
11,APA,2018 q4,1010,0.42573376140695884,Mr. Stephen Richardson,0.07999201330261743,male,EVERCORE ISI
12,DVN,2018 q4,1010,0.452572717419249,Mr. Stephen Richardson,0.07906499157889256,male,EVERCORE ISI
13,EOG,2018 q4,1010,0.4565914709910882,Mr. Stephen Richardson,0.1770889921893486,male,EVERCORE ISI
14,APA,2018 q4,1010,0.42573376140695884,"Mr. Michael J. McAllister, Jr",0.11860993019806669,male,MUFG Securities Americas Inc.
15,CXO,2018 q4,1010,0.3095605725810774,"Mr. Michael J. McAllister, Jr",0.09365807305537228,male,MUFG Securities Americas Inc.
16,DVN,2018 q4,1010,0.452572717419249,"Mr. Michael J. McAllister, Jr",0.1076403765753406,male,MUFG Securities Americas Inc.
17,HES,2018 q4,1010,0.3925880622048753,"Mr. Michael J. McAllister, Jr",0.108413680559039,male,MUFG Securities Americas Inc.
18,NBL,2018 q4,1010,0.3726724674853916,"Mr. Michael J. McAllister, Jr",0.11332993344517127,male,MUFG Securities Americas Inc.
19,OXY,2018 q4,1010,0.4761453637324625,"Mr. Michael J. McAllister, Jr",0.13008679570757611,male,MUFG Securities Americas Inc.
20,PXD,2018 q4,1010,0.4429818504746148,"Mr. Michael J. McAllister, Jr",0.16301928660884993,male,MUFG Securities Americas Inc.
21,APA,2018 q4,1010,0.42573376140695884,Mr. Gail N. Dodds,0.1894017996350425,male,Stephens Inc.
22,HES,2018 q4,1010,0.3925880622048753,Mr. Gail N. Dodds,0.1150733185502477,male,Stephens Inc.
23,APA,2018 q4,1010,0.42573376140695884,Stewart Glickman,0.38814673039043057,male,CFRA Equity Research
24,COG,2018 q4,1010,0.3103806113686832,Stewart Glickman,0.3756476116705622,male,CFRA Equity Research
25,COP,2018 q4,1010,0.7388344052542354,Stewart Glickman,0.5711863618093812,male,CFRA Equity Research
26,CVX,2018 q4,1010,0.5001993317915203,Stewart Glickman,0.5128066481855209,male,CFRA Equity Research
27,CXO,2018 q4,1010,0.3095605725810774,Stewart Glickman,0.45439588595597624,male,CFRA Equity Research
28,DVN,2018 q4,1010,0.452572717419249,Stewart Glickman,0.44146770453938045,male,CFRA Equity Research
29,EOG,2018 q4,1010,0.4565914709910882,Stewart Glickman,0.4774598005375956,male,CFRA Equity Research
30,FANG,2018 q4,1010,0.4727984981055723,Stewart Glickman,0.42880976449363417,male,CFRA Equity Research
31,HES,2018 q4,1010,0.3925880622048753,Stewart Glickman,0.38906487764234804,male,CFRA Equity Research
32,HFC,2018 q4,1010,0.678170276654332,Stewart Glickman,0.6060494870865802,male,CFRA Equity Research
33,KMI,2018 q4,1010,0.645684475861025,Stewart Glickman,0.5327332888090357,male,CFRA Equity Research
34,MPC,2018 q4,1010,0.536127902542928,Stewart Glickman,0.42491533870088444,male,CFRA Equity Research
35,MRO,2018 q4,1010,0.6293335754311279,Stewart Glickman,0.48407740845707703,male,CFRA Equity Research
36,NBL,2018 q4,1010,0.3726724674853916,Stewart Glickman,0.35954411895669447,male,CFRA Equity Research
37,OKE,2018 q4,1010,0.6821476407527739,Stewart Glickman,0.5547589304181277,male,CFRA Equity Research
38,OXY,2018 q4,1010,0.4761453637324625,Stewart Glickman,0.46278870590940996,male,CFRA Equity Research
39,PSX,2018 q4,1010,0.5488878328253592,Stewart Glickman,0.5291552029684352,male,CFRA Equity Research
40,PXD,2018 q4,1010,0.4429818504746148,Stewart Glickman,0.4000097976813419,male,CFRA Equity Research
41,VLO,2018 q4,1010,0.5193564669965677,Stewart Glickman,0.4229771578549944,male,CFRA Equity Research
42,WMB,2018 q4,1010,0.7780873396314889,Stewart Glickman,0.6532121378131642,male,CFRA Equity Research
43,XOM,2018 q4,1010,0.4860991091002108,Stewart Glickman,0.46235552171027805,male,CFRA Equity Research
44,APA,2018 q4,1010,0.42573376140695884,Mr. David A. Deckelbaum,0.11423819618928115,male,Cowen and Company
45,CXO,2018 q4,1010,0.3095605725810774,Mr. David A. Deckelbaum,0.08228296426948015,male,Cowen and Company
46,DVN,2018 q4,1010,0.452572717419249,Mr. David A. Deckelbaum,0.07817342559515747,male,Cowen and Company
47,FANG,2018 q4,1010,0.4727984981055723,Mr. David A. Deckelbaum,0.07201263254767787,male,Cowen and Company
48,NBL,2018 q4,1010,0.3726724674853916,Mr. David A. Deckelbaum,0.08563433514414986,male,Cowen and Company
