,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,CCL,2019 q3,2530,0.0,"Timothy A. Conder, CPA",,male,"Wells Fargo Securities, LLC"
1,CMG,2019 q3,2530,0.365473305702426,Mr. Jake Bartlett,0.05782168736474677,male,SunTrust Robinson Humphrey Capital Markets
2,DRI,2019 q3,2530,0.3675445985016307,Mr. Jake Bartlett,0.08916703976119299,male,SunTrust Robinson Humphrey Capital Markets
3,MCD,2019 q3,2530,0.386948041867867,Mr. Jake Bartlett,0.26953280408600006,male,SunTrust Robinson Humphrey Capital Markets
4,CMG,2019 q3,2530,0.365473305702426,Mr. William E. Slabaugh,0.04644721860356341,male,Stephens Inc.
5,DPZ,2019 q3,2530,0.2994944145409598,Mr. William E. Slabaugh,0.08774614112729534,male,Stephens Inc.
6,DRI,2019 q3,2530,0.3675445985016307,Mr. William E. Slabaugh,0.1267378488042691,male,Stephens Inc.
7,MCD,2019 q3,2530,0.386948041867867,Mr. William E. Slabaugh,0.07683658850914077,male,Stephens Inc.
8,SBUX,2019 q3,2530,0.39545058743617956,Mr. William E. Slabaugh,0.11642521771319206,male,Stephens Inc.
9,CMG,2019 q3,2530,0.365473305702426,Gregory Francfort,0.4770915345597523,male,BofA Global Research
10,DPZ,2019 q3,2530,0.2994944145409598,Gregory Francfort,0.3074856426722387,male,BofA Global Research
11,MCD,2019 q3,2530,0.386948041867867,Gregory Francfort,0.393883267975088,male,BofA Global Research
12,SBUX,2019 q3,2530,0.39545058743617956,Gregory Francfort,0.39181965768172494,male,BofA Global Research
13,YUM,2019 q3,2530,0.37150926518565486,Gregory Francfort,0.24279153787934857,male,BofA Global Research
14,CMG,2019 q3,2530,0.365473305702426,SADIF Research,0.9412179453411781,Not a person,Sadif Analytics Prime
15,HLT,2019 q3,2530,0.4379615453362903,SADIF Research,0.971064319592372,Not a person,Sadif Analytics Prime
16,MAR,2019 q3,2530,0.61894493572149,SADIF Research,0.9705509971951408,Not a person,Sadif Analytics Prime
17,RCL,2019 q3,2530,0.671944852301001,SADIF Research,0.9883087328698612,Not a person,Sadif Analytics Prime
18,CMG,2019 q3,2530,0.365473305702426,Mr. Peter M. Saleh,0.07672097337368379,male,BTIG
19,DPZ,2019 q3,2530,0.2994944145409598,Mr. Peter M. Saleh,0.059011298713796165,male,BTIG
20,DRI,2019 q3,2530,0.3675445985016307,Mr. Peter M. Saleh,0.09446811873222777,male,BTIG
21,MCD,2019 q3,2530,0.386948041867867,Mr. Peter M. Saleh,0.09836992927967773,male,BTIG
22,SBUX,2019 q3,2530,0.39545058743617956,Mr. Peter M. Saleh,0.09178380569931033,male,BTIG
23,YUM,2019 q3,2530,0.37150926518565486,Mr. Peter M. Saleh,0.11476327529694172,male,BTIG
24,CMG,2019 q3,2530,0.365473305702426,Mr. John S. Glass,0.2061580348987214,male,Morgan Stanley
25,DPZ,2019 q3,2530,0.2994944145409598,Mr. John S. Glass,0.16805998385626023,male,Morgan Stanley
26,DRI,2019 q3,2530,0.3675445985016307,Mr. John S. Glass,0.14123383509925758,male,Morgan Stanley
27,MCD,2019 q3,2530,0.386948041867867,Mr. John S. Glass,0.25826684171794567,male,Morgan Stanley
28,SBUX,2019 q3,2530,0.39545058743617956,Mr. John S. Glass,0.3374220456460605,male,Morgan Stanley
29,YUM,2019 q3,2530,0.37150926518565486,Mr. John S. Glass,0.1165418672964775,male,Morgan Stanley
30,CMG,2019 q3,2530,0.365473305702426,Mr. David S. Palmer,0.0698640002419564,male,EVERCORE ISI
31,DRI,2019 q3,2530,0.3675445985016307,Mr. David S. Palmer,0.12945372340679975,male,EVERCORE ISI
32,MCD,2019 q3,2530,0.386948041867867,Mr. David S. Palmer,0.11580400708011072,male,EVERCORE ISI
33,SBUX,2019 q3,2530,0.39545058743617956,Mr. David S. Palmer,0.1486294685053356,male,EVERCORE ISI
34,YUM,2019 q3,2530,0.37150926518565486,Mr. David S. Palmer,0.13671658912737308,male,EVERCORE ISI
35,CMG,2019 q3,2530,0.365473305702426,Nicole Miller Regan,0.09572209718745106,female,Piper Sandler Companies
36,DRI,2019 q3,2530,0.3675445985016307,Nicole Miller Regan,0.18852319860201225,female,Piper Sandler Companies
37,SBUX,2019 q3,2530,0.39545058743617956,Nicole Miller Regan,0.21010097672877395,female,Piper Sandler Companies
38,CMG,2019 q3,2530,0.365473305702426,Mr. Nick Setyan,0.2343985022165354,male,Wedbush Securities Inc.
39,DRI,2019 q3,2530,0.3675445985016307,Mr. Nick Setyan,0.48756538435990776,male,Wedbush Securities Inc.
40,SBUX,2019 q3,2530,0.39545058743617956,Mr. Nick Setyan,0.5207724870731169,male,Wedbush Securities Inc.
41,CMG,2019 q3,2530,0.365473305702426,"Tuna N. Amobi, CFA",0.4422480144300416,male,CFRA Equity Research
42,DPZ,2019 q3,2530,0.2994944145409598,"Tuna N. Amobi, CFA",0.4511115629876165,male,CFRA Equity Research
43,DRI,2019 q3,2530,0.3675445985016307,"Tuna N. Amobi, CFA",0.522371817423795,male,CFRA Equity Research
44,HLT,2019 q3,2530,0.4379615453362903,"Tuna N. Amobi, CFA",0.5752491560924922,male,CFRA Equity Research
45,LVS,2019 q3,2530,0.2682738385138036,"Tuna N. Amobi, CFA",0.35840743579522677,male,CFRA Equity Research
46,MAR,2019 q3,2530,0.61894493572149,"Tuna N. Amobi, CFA",0.5604160103704726,male,CFRA Equity Research
47,MCD,2019 q3,2530,0.386948041867867,"Tuna N. Amobi, CFA",0.5456190067482621,male,CFRA Equity Research
48,MGM,2019 q3,2530,0.37072383452529545,"Tuna N. Amobi, CFA",0.32918118537867885,male,CFRA Equity Research
49,RCL,2019 q3,2530,0.671944852301001,"Tuna N. Amobi, CFA",0.653570950998823,male,CFRA Equity Research
50,SBUX,2019 q3,2530,0.39545058743617956,"Tuna N. Amobi, CFA",0.5292204905689443,male,CFRA Equity Research
51,WYNN,2019 q3,2530,0.23493730190218198,"Tuna N. Amobi, CFA",0.36074004152733463,male,CFRA Equity Research
52,YUM,2019 q3,2530,0.37150926518565486,"Tuna N. Amobi, CFA",0.4608429009933801,male,CFRA Equity Research
