,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,AAPL,2019 q1,4520,0.5850559093434862,Wamsi Mohan,0.3025461617577135,male,BofA Global Research
1,APH,2019 q1,4520,0.6441644910260031,Wamsi Mohan,0.3692390706286839,male,BofA Global Research
2,GLW,2019 q1,4520,0.6887172348390564,Wamsi Mohan,0.759164231262496,male,BofA Global Research
3,HPE (1),2019 q1,4520,0.6438794176391716,Wamsi Mohan,0.9341961567966174,male,BofA Global Research
4,HPQ,2019 q1,4520,0.5424472786927079,Wamsi Mohan,0.5310656107655775,male,BofA Global Research
5,NTAP,2019 q1,4520,0.6677648498619705,Wamsi Mohan,0.7612017139983036,male,BofA Global Research
6,STX,2019 q1,4520,0.7002916364621115,Wamsi Mohan,0.4046711237251941,male,BofA Global Research
7,TEL,2019 q1,4520,0.638019307977842,Wamsi Mohan,0.4082716007266758,male,BofA Global Research
8,WDC,2019 q1,4520,0.7316655171191055,Wamsi Mohan,0.3362671389405404,male,BofA Global Research
9,AAPL,2019 q1,4520,0.5850559093434862,Mr. Krish Sankar,0.3291305919245561,male,Cowen and Company
10,AAPL,2019 q1,4520,0.5850559093434862,Walter Piecyk,0.24649553511467218,male,BTIG
11,AAPL,2019 q1,4520,0.5850559093434862,Michael J. Olson,0.22350455102472427,male,Piper Sandler Companies
12,AAPL,2019 q1,4520,0.5850559093434862,"Ms. Angelo Zino, CFA",0.22008976328157953,female,CFRA Equity Research
13,HPE (1),2019 q1,4520,0.6438794176391716,"Ms. Angelo Zino, CFA",0.45629427679247275,female,CFRA Equity Research
14,HPQ,2019 q1,4520,0.5424472786927079,"Ms. Angelo Zino, CFA",0.2995420081006525,female,CFRA Equity Research
15,NTAP,2019 q1,4520,0.6677648498619705,"Ms. Angelo Zino, CFA",0.34519364839967304,female,CFRA Equity Research
16,STX,2019 q1,4520,0.7002916364621115,"Ms. Angelo Zino, CFA",0.3326696993084459,female,CFRA Equity Research
17,WDC,2019 q1,4520,0.7316655171191055,"Ms. Angelo Zino, CFA",0.7395825030020579,female,CFRA Equity Research
