,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,AAPL,2019 q4,4520,0.6562986548550016,Mr. Tim P. Long,0.275567906914469,male,Barclays
1,ANET,2019 q4,4520,0.6864528850062515,Mr. Tim P. Long,0.7796378805579357,male,Barclays
2,CSCO,2019 q4,4520,0.6463148946638052,Mr. Tim P. Long,0.34814385933581765,male,Barclays
3,FFIV,2019 q4,4520,0.6528205695587752,Mr. Tim P. Long,0.9476527596372383,male,Barclays
4,GLW,2019 q4,4520,0.6814658523374263,Mr. Tim P. Long,0.3103673431246984,male,Barclays
5,HPE (1),2019 q4,4520,0.5870431965296998,Mr. Tim P. Long,0.41211434875909514,male,Barclays
6,HPQ,2019 q4,4520,0.6542070007853196,Mr. Tim P. Long,0.4250191846332655,male,Barclays
7,JNPR,2019 q4,4520,0.6639364565074573,Mr. Tim P. Long,0.661886955892263,male,Barclays
8,KEYS,2019 q4,4520,0.6838316824397751,Mr. Tim P. Long,0.7174323300199217,male,Barclays
9,MSI,2019 q4,4520,0.6131340231261149,Mr. Tim P. Long,0.6274752133544745,male,Barclays
10,NTAP,2019 q4,4520,0.6672733544003462,Mr. Tim P. Long,0.2363551573678546,male,Barclays
11,STX,2019 q4,4520,0.6221590656543813,Mr. Tim P. Long,0.2584262303262131,male,Barclays
12,WDC,2019 q4,4520,0.6888025169265792,Mr. Tim P. Long,0.46801998352564433,male,Barclays
13,AAPL,2019 q4,4520,0.6562986548550016,"Ms. Angelo Zino, CFA",0.3345971854739491,female,CFRA Equity Research
14,HPE (1),2019 q4,4520,0.5870431965296998,"Ms. Angelo Zino, CFA",0.2925350178767295,female,CFRA Equity Research
15,HPQ,2019 q4,4520,0.6542070007853196,"Ms. Angelo Zino, CFA",0.4233915913207557,female,CFRA Equity Research
16,NTAP,2019 q4,4520,0.6672733544003462,"Ms. Angelo Zino, CFA",0.8723447123529551,female,CFRA Equity Research
17,STX,2019 q4,4520,0.6221590656543813,"Ms. Angelo Zino, CFA",0.25350477311878894,female,CFRA Equity Research
18,WDC,2019 q4,4520,0.6888025169265792,"Ms. Angelo Zino, CFA",0.37622373498819134,female,CFRA Equity Research
19,AAPL,2019 q4,4520,0.6562986548550016,"Mr. Amit J. Daryanani, CFA",0.1598156066588238,male,EVERCORE ISI
20,ANET,2019 q4,4520,0.6864528850062515,"Mr. Amit J. Daryanani, CFA",0.2621758991306168,male,EVERCORE ISI
21,APH,2019 q4,4520,0.6084770003427981,"Mr. Amit J. Daryanani, CFA",0.37985116895816706,male,EVERCORE ISI
22,CDW,2019 q4,4520,0.5788842982817464,"Mr. Amit J. Daryanani, CFA",0.370849485631803,male,EVERCORE ISI
23,CSCO,2019 q4,4520,0.6463148946638052,"Mr. Amit J. Daryanani, CFA",0.5183653898818155,male,EVERCORE ISI
24,HPE (1),2019 q4,4520,0.5870431965296998,"Mr. Amit J. Daryanani, CFA",0.48012172428592237,male,EVERCORE ISI
25,HPQ,2019 q4,4520,0.6542070007853196,"Mr. Amit J. Daryanani, CFA",0.5406486562455446,male,EVERCORE ISI
26,AAPL,2019 q4,4520,0.6562986548550016,Stephen W. Suttmeier,0.6569872816624761,male,BofA Global Research
27,AAPL,2019 q4,4520,0.6562986548550016,Mr. Daniel H. Ives,0.44604533698468196,male,Wedbush Securities Inc.
28,AAPL,2019 q4,4520,0.6562986548550016,Mr. Abhinav Davuluri,0.17029851183853,male,"Morningstar, Inc."
29,AAPL,2019 q4,4520,0.6562986548550016,Mr. Nehal S. Chokshi,0.22706431648389988,male,Maxim Group
