,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,CPRT,2019 q4,2020,0.7083885186443575,Garrett Nelson,0.5031531782601179,male,CFRA Equity Research
1,CPRT,2019 q4,2020,0.7083885186443575,"Chris Bottiglieri, CPA",0.4811852455405764,male,Wolfe Research
2,CPRT,2019 q4,2020,0.7083885186443575,Mr. Ali-Ahmad Faghri,0.8778251511550889,male,Guggenheim Securities LLC
3,CPRT,2019 q4,2020,0.7083885186443575,"Mr. Bret D. Jordan, CFA, CFA",0.7657808695958942,male,Jefferies
4,CPRT,2019 q4,2020,0.7083885186443575,Ms. Stephanie Benjamin,0.7092317456969942,female,SunTrust Robinson Humphrey Capital Markets
5,CPRT,2019 q4,2020,0.7083885186443575,Mr. John Healy,0.3879036520243158,male,Northcoast Research
6,CTAS,2019 q4,2020,0.6825272357546741,Mr. John Healy,0.8045810201123169,male,Northcoast Research
7,RHI,2019 q4,2020,0.5951383207791895,Mr. John Healy,0.34322878438274973,male,Northcoast Research
8,CPRT,2019 q4,2020,0.7083885186443575,Gary Prestopino,0.4797806886157159,male,Barrington Research Associates
9,CTAS,2019 q4,2020,0.6825272357546741,Matthew Miller,0.5204394237869875,male,CFRA Equity Research
10,CTAS,2019 q4,2020,0.6825272357546741,Manav S. Patnaik,0.47946721868829056,male,Barclays
11,EFX,2019 q4,2020,0.6685697020774682,Manav S. Patnaik,0.6144499608291749,male,Barclays
12,NLSN,2019 q4,2020,0.7391116577243958,Manav S. Patnaik,0.5467501651822841,male,Barclays
13,CTAS,2019 q4,2020,0.6825272357546741,SADIF Research,0.5563023085918344,Not a person,Sadif Analytics Prime
14,J,2019 q4,2020,0.6624383324869969,SADIF Research,0.5263028090149007,Not a person,Sadif Analytics Prime
15,LDOS,2019 q4,2020,0.6870698853729589,SADIF Research,0.8053437312482115,Not a person,Sadif Analytics Prime
16,RSG,2019 q4,2020,0.6368101183461131,SADIF Research,0.48631454199989077,Not a person,Sadif Analytics Prime
17,VRSK,2019 q4,2020,0.6818621866792521,SADIF Research,0.43960760460233256,Not a person,Sadif Analytics Prime
18,CTAS,2019 q4,2020,0.6825272357546741,"Matthew J. Young, CFA, CFA",0.5752687864812878,male,"Morningstar, Inc."
19,RSG,2019 q4,2020,0.6368101183461131,"Matthew J. Young, CFA, CFA",0.3502970159056654,male,"Morningstar, Inc."
20,WM,2019 q4,2020,0.7742229807906593,"Matthew J. Young, CFA, CFA",0.7810216438068389,male,"Morningstar, Inc."
21,CTAS,2019 q4,2020,0.6825272357546741,Kevin D. McVeigh,0.4578983305465701,male,Credit Suisse
22,EFX,2019 q4,2020,0.6685697020774682,Kevin D. McVeigh,0.4056689388350837,male,Credit Suisse
23,INFO,2019 q4,2020,0.6551453687178632,Kevin D. McVeigh,0.7052874793105851,male,Credit Suisse
24,NLSN,2019 q4,2020,0.7391116577243958,Kevin D. McVeigh,0.7138995059036322,male,Credit Suisse
25,RHI,2019 q4,2020,0.5951383207791895,Kevin D. McVeigh,0.8238654490417626,male,Credit Suisse
26,VRSK,2019 q4,2020,0.6818621866792521,Kevin D. McVeigh,0.8161567682082476,male,Credit Suisse
27,CTAS,2019 q4,2020,0.6825272357546741,"Elliott L. Schlang, CFA",0.45204328601230137,male,Great Lakes/Wellington Shields
28,CTAS,2019 q4,2020,0.6825272357546741,"Mr. Gary E. Bisbee, CFA",0.4884904161876105,male,BofA Global Research
29,EFX,2019 q4,2020,0.6685697020774682,"Mr. Gary E. Bisbee, CFA",0.31428159532577127,male,BofA Global Research
30,RHI,2019 q4,2020,0.5951383207791895,"Mr. Gary E. Bisbee, CFA",0.37809421011665134,male,BofA Global Research
31,VRSK,2019 q4,2020,0.6818621866792521,"Mr. Gary E. Bisbee, CFA",0.41769067803253673,male,BofA Global Research
32,CTAS,2019 q4,2020,0.6825272357546741,Ms. Toni M. Kaplan,0.5789376879164707,female,Morgan Stanley
33,EFX,2019 q4,2020,0.6685697020774682,Ms. Toni M. Kaplan,0.6071184958737825,female,Morgan Stanley
34,INFO,2019 q4,2020,0.6551453687178632,Ms. Toni M. Kaplan,0.46495298156818554,female,Morgan Stanley
35,NLSN,2019 q4,2020,0.7391116577243958,Ms. Toni M. Kaplan,0.8176228519796139,female,Morgan Stanley
36,VRSK,2019 q4,2020,0.6818621866792521,Ms. Toni M. Kaplan,0.4777901954492266,female,Morgan Stanley
37,EFX,2019 q4,2020,0.6685697020774682,"Brett R. Huff, CFA",0.5068423360153111,male,Stephens Inc.
38,EFX,2019 q4,2020,0.6685697020774682,"Mr. William A. Warmington, Jr",0.4531852998571892,male,"Wells Fargo Securities, LLC"
39,INFO,2019 q4,2020,0.6551453687178632,"Mr. William A. Warmington, Jr",0.4320786770303939,male,"Wells Fargo Securities, LLC"
40,NLSN,2019 q4,2020,0.7391116577243958,"Mr. William A. Warmington, Jr",0.549314494080828,male,"Wells Fargo Securities, LLC"
41,VRSK,2019 q4,2020,0.6818621866792521,"Mr. William A. Warmington, Jr",0.7442776006051299,male,"Wells Fargo Securities, LLC"
42,EFX,2019 q4,2020,0.6685697020774682,"Mr. David M. Togut, CFA",0.6604214505893629,male,EVERCORE ISI
43,VRSK,2019 q4,2020,0.6818621866792521,"Mr. David M. Togut, CFA",0.6587149457348124,male,EVERCORE ISI
44,EFX,2019 q4,2020,0.6685697020774682,"Mr. Hamzah Mazari, CPA",0.6138569775636038,male,Jefferies
45,EFX,2019 q4,2020,0.6685697020774682,Mr. Georgios Mihalos,0.4022453317767693,male,Cowen and Company
46,EFX,2019 q4,2020,0.6685697020774682,Colin Scarola,0.4144108086353934,male,CFRA Equity Research
47,INFO,2019 q4,2020,0.6551453687178632,Colin Scarola,0.6796403055991994,male,CFRA Equity Research
48,NLSN,2019 q4,2020,0.7391116577243958,Colin Scarola,0.5212906050150378,male,CFRA Equity Research
49,RHI,2019 q4,2020,0.5951383207791895,Colin Scarola,0.28552531047685403,male,CFRA Equity Research
50,VRSK,2019 q4,2020,0.6818621866792521,Colin Scarola,0.46438741291109364,male,CFRA Equity Research
51,EFX,2019 q4,2020,0.6685697020774682,Mr. Brett Horn,0.5912328960596046,male,"Morningstar, Inc."
52,EFX,2019 q4,2020,0.6685697020774682,Mr. Ashish Sabadra,0.5311029314736508,male,Deutsche Bank
53,INFO,2019 q4,2020,0.6551453687178632,Mr. Ashish Sabadra,0.2996463111194253,male,Deutsche Bank
54,NLSN,2019 q4,2020,0.7391116577243958,Mr. Ashish Sabadra,0.7385689910717742,male,Deutsche Bank
55,INFO,2019 q4,2020,0.6551453687178632,"Andrew W. Jeffrey, CFA",0.7300319173616456,male,SunTrust Robinson Humphrey Capital Markets
56,INFO,2019 q4,2020,0.6551453687178632,"Mr. Joseph A. Vafi, CFA, CFA",0.6266672763937292,male,Canaccord Genuity
57,INFO,2019 q4,2020,0.6551453687178632,Zain Akbari,0.283495454456692,male,"Morningstar, Inc."
58,INFO,2019 q4,2020,0.6551453687178632,Mr. Seth Weber,0.46073059727258303,male,RBC Capital Markets
59,RHI,2019 q4,2020,0.5951383207791895,Mr. Seth Weber,0.8567934912870862,male,RBC Capital Markets
60,ROL,2019 q4,2020,0.3085477917621453,Mr. Seth Weber,0.3085477917621453,male,RBC Capital Markets
61,J,2019 q4,2020,0.6624383324869969,Krzysztof Smalec,0.551198652841149,male,"Morningstar, Inc."
62,J,2019 q4,2020,0.6624383324869969,Michael Feniger,0.48955712110763333,male,BofA Global Research
63,J,2019 q4,2020,0.6624383324869969,Ms. Jamie Cook,0.6518054936177833,female,Credit Suisse
64,J,2019 q4,2020,0.6624383324869969,Elizabeth Vermillion,0.6907482001340516,female,CFRA Equity Research
65,ROL,2019 q4,2020,0.3085477917621453,Elizabeth Vermillion,0.3085477917621453,female,CFRA Equity Research
66,RSG,2019 q4,2020,0.6368101183461131,Elizabeth Vermillion,0.4795823792880259,female,CFRA Equity Research
67,WM,2019 q4,2020,0.7742229807906593,Elizabeth Vermillion,0.6266566826719917,female,CFRA Equity Research
68,LDOS,2019 q4,2020,0.6870698853729589,Sheila Kahyaoglu,0.5181652783674849,female,Jefferies
69,LDOS,2019 q4,2020,0.6870698853729589,David Holt,0.3377001864848254,male,CFRA Equity Research
70,LDOS,2019 q4,2020,0.6870698853729589,"Mr. Cai Von Rumohr, CFA",0.7464561961277907,male,Cowen and Company
71,LDOS,2019 q4,2020,0.6870698853729589,Mr. Robert M. Spingarn,0.4211366932285654,male,Credit Suisse
72,LDOS,2019 q4,2020,0.6870698853729589,"Edward S. Caso, Jr",0.7823736216924726,male,"Wells Fargo Securities, LLC"
73,LDOS,2019 q4,2020,0.6870698853729589,Mr. Tobey O. Sommer,0.415900029243253,male,SunTrust Robinson Humphrey Capital Markets
74,RHI,2019 q4,2020,0.5951383207791895,Mr. Tobey O. Sommer,0.31435027936381027,male,SunTrust Robinson Humphrey Capital Markets
75,RHI,2019 q4,2020,0.5951383207791895,Joshua Aguilar,0.3709020002890413,male,"Morningstar, Inc."
76,RSG,2019 q4,2020,0.6368101183461131,Mr. Luis J. Amadeo,0.6709674418345438,male,"Oppenheimer & Co., Inc."
77,WM,2019 q4,2020,0.7742229807906593,Mr. Luis J. Amadeo,0.7691592172869809,male,"Oppenheimer & Co., Inc."
78,RSG,2019 q4,2020,0.6368101183461131,Derek Spronck,0.8152682709875453,male,RBC Capital Markets
79,WM,2019 q4,2020,0.7742229807906593,Derek Spronck,0.739700783464592,male,RBC Capital Markets
