,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,ADM,2018 q3,3020,0.5193794821404005,Ms. Farha Aslam,0.4678019931359534,female,Stephens Inc.
1,CAG,2018 q3,3020,0.7737602225318096,Ms. Farha Aslam,0.5586886130488187,female,Stephens Inc.
2,HRL,2018 q3,3020,0.7056589136158077,Ms. Farha Aslam,0.5792810766142747,female,Stephens Inc.
3,SJM,2018 q3,3020,0.7118212455370709,Ms. Farha Aslam,0.3341358066492761,female,Stephens Inc.
4,ADM,2018 q3,3020,0.5193794821404005,Mr. Vincent Andrews,0.3298227969827999,male,Morgan Stanley
5,ADM,2018 q3,3020,0.5193794821404005,Joseph Agnese,0.3794752628698052,male,CFRA Equity Research
6,CAG,2018 q3,3020,0.7737602225318096,Joseph Agnese,0.6600837749569735,male,CFRA Equity Research
7,CPB,2018 q3,3020,0.7433500654350294,Joseph Agnese,0.7669440138383854,male,CFRA Equity Research
8,HRL,2018 q3,3020,0.7056589136158077,Joseph Agnese,0.6708391906318688,male,CFRA Equity Research
9,HSY,2018 q3,3020,0.7231944530361805,Joseph Agnese,0.4504304410302142,male,CFRA Equity Research
10,K,2018 q3,3020,0.6596113116430912,Joseph Agnese,0.43472078630016425,male,CFRA Equity Research
11,KHC,2018 q3,3020,0.7612566359144739,Joseph Agnese,0.6096180998859361,male,CFRA Equity Research
12,KO,2018 q3,3020,0.7652999289304174,Joseph Agnese,0.49839683554942443,male,CFRA Equity Research
13,MDLZ,2018 q3,3020,0.7278480601806714,Joseph Agnese,0.47026582907101705,male,CFRA Equity Research
14,MKC,2018 q3,3020,0.629761015829637,Joseph Agnese,0.3851136599463911,male,CFRA Equity Research
15,MNST,2018 q3,3020,0.7745731801322766,Joseph Agnese,0.4796428809624372,male,CFRA Equity Research
16,MO,2018 q3,3020,0.7301956163377761,Joseph Agnese,0.5133501877419493,male,CFRA Equity Research
17,PEP,2018 q3,3020,0.6699782543597723,Joseph Agnese,0.5333513157314234,male,CFRA Equity Research
18,PM,2018 q3,3020,0.7232167157565621,Joseph Agnese,0.273559817783345,male,CFRA Equity Research
19,SJM,2018 q3,3020,0.7118212455370709,Joseph Agnese,0.7114024952503489,male,CFRA Equity Research
20,STZ,2018 q3,3020,0.6739739227975556,Joseph Agnese,0.6473977882212604,male,CFRA Equity Research
21,TAP,2018 q3,3020,0.7759027726233707,Joseph Agnese,0.44112689860656246,male,CFRA Equity Research
22,ADM,2018 q3,3020,0.5193794821404005,Mr. Robert B. Moskow,0.5661657883239719,male,Credit Suisse
23,CPB,2018 q3,3020,0.7433500654350294,Mr. Robert B. Moskow,0.512678184771335,male,Credit Suisse
24,HRL,2018 q3,3020,0.7056589136158077,Mr. Robert B. Moskow,0.5453761483233914,male,Credit Suisse
25,HSY,2018 q3,3020,0.7231944530361805,Mr. Robert B. Moskow,0.619034831330391,male,Credit Suisse
26,K,2018 q3,3020,0.6596113116430912,Mr. Robert B. Moskow,0.44827947333421475,male,Credit Suisse
27,MDLZ,2018 q3,3020,0.7278480601806714,Mr. Robert B. Moskow,0.517764484437323,male,Credit Suisse
28,SJM,2018 q3,3020,0.7118212455370709,Mr. Robert B. Moskow,0.5615126150720082,male,Credit Suisse
29,ADM,2018 q3,3020,0.5193794821404005,Mr. Seth Goldstein,0.42978168923914845,male,"Morningstar, Inc."
30,ADM,2018 q3,3020,0.5193794821404005,SADIF Research,0.3941465617670564,Not a person,Sadif Analytics Prime
31,HRL,2018 q3,3020,0.7056589136158077,SADIF Research,0.7543211433718204,Not a person,Sadif Analytics Prime
32,HSY,2018 q3,3020,0.7231944530361805,SADIF Research,0.4906041448697949,Not a person,Sadif Analytics Prime
33,K,2018 q3,3020,0.6596113116430912,SADIF Research,0.6422133567488639,Not a person,Sadif Analytics Prime
34,KO,2018 q3,3020,0.7652999289304174,SADIF Research,0.9159004651457964,Not a person,Sadif Analytics Prime
35,MKC,2018 q3,3020,0.629761015829637,SADIF Research,0.6512395902848697,Not a person,Sadif Analytics Prime
36,MNST,2018 q3,3020,0.7745731801322766,SADIF Research,0.683150197178025,Not a person,Sadif Analytics Prime
37,SJM,2018 q3,3020,0.7118212455370709,SADIF Research,0.7369562278923034,Not a person,Sadif Analytics Prime
38,STZ,2018 q3,3020,0.6739739227975556,SADIF Research,0.31414014863304635,Not a person,Sadif Analytics Prime
39,TAP,2018 q3,3020,0.7759027726233707,SADIF Research,0.445390878997342,Not a person,Sadif Analytics Prime
40,CAG,2018 q3,3020,0.7737602225318096,Mr Rob Dickerson,0.5431488301911008,male,Deutsche Bank
