,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,AMP,2020 q1,4020,0.5977772241823687,Credit Suisse Global Product Marketing,0.4782143055979987,Not a person,Credit Suisse
1,CME,2020 q1,4020,0.6252903944853425,Credit Suisse Global Product Marketing,0.6484026692706839,Not a person,Credit Suisse
2,COF,2020 q1,4020,0.7549603242144887,Credit Suisse Global Product Marketing,0.5949477271931771,Not a person,Credit Suisse
3,ICE,2020 q1,4020,0.6532367539558159,Credit Suisse Global Product Marketing,0.5499149421379274,Not a person,Credit Suisse
4,AMP,2020 q1,4020,0.5977772241823687,Mr. Ken S. Lee,0.6252471480368722,male,RBC Capital Markets
5,IVZ,2020 q1,4020,0.6397206530096922,Mr. Ken S. Lee,0.4321757294681551,male,RBC Capital Markets
6,AMP,2020 q1,4020,0.5977772241823687,Ms. Catherine A. Seifert,0.38628347417422865,female,CFRA Equity Research
7,BEN,2020 q1,4020,0.5737751824102679,Ms. Catherine A. Seifert,0.4097699227183861,female,CFRA Equity Research
8,BK,2020 q1,4020,0.6048631808686049,Ms. Catherine A. Seifert,0.49412501256993163,female,CFRA Equity Research
9,BLK,2020 q1,4020,0.47344632106877205,Ms. Catherine A. Seifert,0.47344632106877205,female,CFRA Equity Research
10,BRKa,2020 q1,4020,0.5504797495060056,Ms. Catherine A. Seifert,0.43799665602672283,female,CFRA Equity Research
11,IVZ,2020 q1,4020,0.6397206530096922,Ms. Catherine A. Seifert,0.5696831601218972,female,CFRA Equity Research
12,NTRS,2020 q1,4020,0.6433299955625607,Ms. Catherine A. Seifert,0.2865849409176275,female,CFRA Equity Research
13,STT,2020 q1,4020,0.7347954885419339,Ms. Catherine A. Seifert,0.5167416209307839,female,CFRA Equity Research
14,TROW,2020 q1,4020,0.7588772922776665,Ms. Catherine A. Seifert,0.5037858918947962,female,CFRA Equity Research
15,AMP,2020 q1,4020,0.5977772241823687,"Mr. Michael Wong, CFA",0.39414472177318655,male,"Morningstar, Inc."
16,ETFC,2020 q1,4020,0.6015057228594962,"Mr. Michael Wong, CFA",0.39713245432224775,male,"Morningstar, Inc."
17,GS,2020 q1,4020,0.6326103370740122,"Mr. Michael Wong, CFA",0.2686603790647725,male,"Morningstar, Inc."
18,MS,2020 q1,4020,0.6367486675581191,"Mr. Michael Wong, CFA",0.30272373115443935,male,"Morningstar, Inc."
19,RJF,2020 q1,4020,0.4586195682362292,"Mr. Michael Wong, CFA",0.19594106631872557,male,"Morningstar, Inc."
20,SCHW,2020 q1,4020,0.6187501063876433,"Mr. Michael Wong, CFA",0.38784533505981317,male,"Morningstar, Inc."
21,AMP,2020 q1,4020,0.5977772241823687,Nigel Dally,0.7077198938002597,male,Morgan Stanley
22,AMP,2020 q1,4020,0.5977772241823687,Mr. John B. Barnidge,0.4312561584432114,male,Piper Sandler Companies
23,AXP,2020 q1,4020,0.6438149888223019,Mr. Meng Jiao,0.44952381444373757,male,Deutsche Bank
24,COF,2020 q1,4020,0.7549603242144887,Mr. Meng Jiao,0.5564033049825431,male,Deutsche Bank
25,DFS,2020 q1,4020,0.6877087645500948,Mr. Meng Jiao,0.40475964766239103,male,Deutsche Bank
26,AXP,2020 q1,4020,0.6438149888223019,"Mr. David M. Togut, CFA",0.778579688993109,male,EVERCORE ISI
27,AXP,2020 q1,4020,0.6438149888223019,Colin Plunkett,0.40156325277020516,male,"Morningstar, Inc."
28,CME,2020 q1,4020,0.6252903944853425,Colin Plunkett,0.42102442102788173,male,"Morningstar, Inc."
29,COF,2020 q1,4020,0.7549603242144887,Colin Plunkett,0.3870317224390304,male,"Morningstar, Inc."
30,DFS,2020 q1,4020,0.6877087645500948,Colin Plunkett,0.31992261013336837,male,"Morningstar, Inc."
31,ICE,2020 q1,4020,0.6532367539558159,Colin Plunkett,0.4836256038441218,male,"Morningstar, Inc."
32,MCO,2020 q1,4020,0.44339819807099423,Colin Plunkett,0.19569586124447153,male,"Morningstar, Inc."
33,MSCI,2020 q1,4020,0.7106345072873743,Colin Plunkett,0.5645960960497727,male,"Morningstar, Inc."
34,NDAQ,2020 q1,4020,0.6190159190839948,Colin Plunkett,0.37553683619782446,male,"Morningstar, Inc."
35,SPGI,2020 q1,4020,0.650236241185447,Colin Plunkett,0.650236241185447,male,"Morningstar, Inc."
36,SYF,2020 q1,4020,0.6847798220024628,Colin Plunkett,0.46564844261608945,male,"Morningstar, Inc."
37,AXP,2020 q1,4020,0.6438149888223019,Chris Kuiper,0.46242750870230576,male,CFRA Equity Research
38,CBOE,2020 q1,4020,0.8696531314360647,Chris Kuiper,0.7863546333741095,male,CFRA Equity Research
39,CME,2020 q1,4020,0.6252903944853425,Chris Kuiper,0.4967220100323106,male,CFRA Equity Research
40,COF,2020 q1,4020,0.7549603242144887,Chris Kuiper,0.46891571564646634,male,CFRA Equity Research
41,DFS,2020 q1,4020,0.6877087645500948,Chris Kuiper,0.4718689991276479,male,CFRA Equity Research
42,ICE,2020 q1,4020,0.6532367539558159,Chris Kuiper,0.41688523352534196,male,CFRA Equity Research
43,MCO,2020 q1,4020,0.44339819807099423,Chris Kuiper,0.3538779557687567,male,CFRA Equity Research
44,MSCI,2020 q1,4020,0.7106345072873743,Chris Kuiper,0.49886713570566826,male,CFRA Equity Research
45,NDAQ,2020 q1,4020,0.6190159190839948,Chris Kuiper,0.25639005464174597,male,CFRA Equity Research
46,SPGI,2020 q1,4020,0.650236241185447,Chris Kuiper,0.650236241185447,male,CFRA Equity Research
47,SYF,2020 q1,4020,0.6847798220024628,Chris Kuiper,0.42295249934752666,male,CFRA Equity Research
48,AXP,2020 q1,4020,0.6438149888223019,Mr. Michael Kaye,0.5366318955072341,male,"Wells Fargo Securities, LLC"
49,COF,2020 q1,4020,0.7549603242144887,Mr. Michael Kaye,0.9610820413142394,male,"Wells Fargo Securities, LLC"
50,DFS,2020 q1,4020,0.6877087645500948,Mr. Michael Kaye,0.36339834435103774,male,"Wells Fargo Securities, LLC"
51,SYF,2020 q1,4020,0.6847798220024628,Mr. Michael Kaye,0.552181803078846,male,"Wells Fargo Securities, LLC"
52,AXP,2020 q1,4020,0.6438149888223019,"Mr. Jason M. Goldberg, CFA",0.4482606555418365,male,Barclays
53,BK,2020 q1,4020,0.6048631808686049,"Mr. Jason M. Goldberg, CFA",0.39594825431287645,male,Barclays
54,STT,2020 q1,4020,0.7347954885419339,"Mr. Jason M. Goldberg, CFA",0.8850848472702718,male,Barclays
55,AXP,2020 q1,4020,0.6438149888223019,"Mr. Michael Morris, CFA",0.6562069001189051,male,Guggenheim Securities LLC
56,BEN,2020 q1,4020,0.5737751824102679,SADIF Research,0.5560546904571099,Not a person,Sadif Analytics Prime
57,ETFC,2020 q1,4020,0.6015057228594962,SADIF Research,0.470881124985111,Not a person,Sadif Analytics Prime
58,GS,2020 q1,4020,0.6326103370740122,SADIF Research,0.5271464873347961,Not a person,Sadif Analytics Prime
59,MS,2020 q1,4020,0.6367486675581191,SADIF Research,0.8337473338735442,Not a person,Sadif Analytics Prime
60,NDAQ,2020 q1,4020,0.6190159190839948,SADIF Research,0.26905577802220954,Not a person,Sadif Analytics Prime
61,BEN,2020 q1,4020,0.5737751824102679,Mr. Greggory Warren,0.2626613089925226,male,"Morningstar, Inc."
62,BLK,2020 q1,4020,0.47344632106877205,Mr. Greggory Warren,0.47344632106877194,male,"Morningstar, Inc."
63,BRKa,2020 q1,4020,0.5504797495060056,Mr. Greggory Warren,0.656681162137177,male,"Morningstar, Inc."
64,IVZ,2020 q1,4020,0.6397206530096922,Mr. Greggory Warren,0.25347274965184535,male,"Morningstar, Inc."
65,TROW,2020 q1,4020,0.7588772922776665,Mr. Greggory Warren,0.3923621448344536,male,"Morningstar, Inc."
66,BEN,2020 q1,4020,0.5737751824102679,"Mr. Jeremy E. Campbell, CFA",0.6551152012716505,male,Barclays
67,CBOE,2020 q1,4020,0.8696531314360647,"Mr. Jeremy E. Campbell, CFA",0.7914599217879349,male,Barclays
68,CME,2020 q1,4020,0.6252903944853425,"Mr. Jeremy E. Campbell, CFA",0.5436021441405811,male,Barclays
69,ETFC,2020 q1,4020,0.6015057228594962,"Mr. Jeremy E. Campbell, CFA",0.9060283228657551,male,Barclays
70,ICE,2020 q1,4020,0.6532367539558159,"Mr. Jeremy E. Campbell, CFA",0.8044067340385862,male,Barclays
71,IVZ,2020 q1,4020,0.6397206530096922,"Mr. Jeremy E. Campbell, CFA",0.5515182466224547,male,Barclays
72,MKTX,2020 q1,4020,0.6346034277837016,"Mr. Jeremy E. Campbell, CFA",0.5692377626947024,male,Barclays
73,NDAQ,2020 q1,4020,0.6190159190839948,"Mr. Jeremy E. Campbell, CFA",0.9780792385633874,male,Barclays
74,BEN,2020 q1,4020,0.5737751824102679,"Christopher M. Harris, CFA",0.4556491847248865,male,"Wells Fargo Securities, LLC"
75,ETFC,2020 q1,4020,0.6015057228594962,"Christopher M. Harris, CFA",0.2969976535800827,male,"Wells Fargo Securities, LLC"
76,ICE,2020 q1,4020,0.6532367539558159,"Christopher M. Harris, CFA",0.5406722941854339,male,"Wells Fargo Securities, LLC"
77,NDAQ,2020 q1,4020,0.6190159190839948,"Christopher M. Harris, CFA",0.577675868991389,male,"Wells Fargo Securities, LLC"
78,RJF,2020 q1,4020,0.4586195682362292,"Christopher M. Harris, CFA",0.2893636198268035,male,"Wells Fargo Securities, LLC"
79,SCHW,2020 q1,4020,0.6187501063876433,"Christopher M. Harris, CFA",0.5157104964477204,male,"Wells Fargo Securities, LLC"
80,TROW,2020 q1,4020,0.7588772922776665,"Christopher M. Harris, CFA",0.6258716296173131,male,"Wells Fargo Securities, LLC"
81,BEN,2020 q1,4020,0.5737751824102679,"Mr. Craig W. Siegenthaler, CFA",0.5690790794459429,male,Credit Suisse
82,ETFC,2020 q1,4020,0.6015057228594962,"Mr. Craig W. Siegenthaler, CFA",0.15445636104750854,male,Credit Suisse
83,IVZ,2020 q1,4020,0.6397206530096922,"Mr. Craig W. Siegenthaler, CFA",0.3849033794573269,male,Credit Suisse
84,RJF,2020 q1,4020,0.4586195682362292,"Mr. Craig W. Siegenthaler, CFA",0.3687196939825731,male,Credit Suisse
85,BEN,2020 q1,4020,0.5737751824102679,"Brian B. Bedell, CFA",0.33147787177053145,male,Deutsche Bank
86,CME,2020 q1,4020,0.6252903944853425,"Brian B. Bedell, CFA",0.6240190681677165,male,Deutsche Bank
87,ETFC,2020 q1,4020,0.6015057228594962,"Brian B. Bedell, CFA",0.7106039987259684,male,Deutsche Bank
88,ICE,2020 q1,4020,0.6532367539558159,"Brian B. Bedell, CFA",0.5946418088446673,male,Deutsche Bank
89,IVZ,2020 q1,4020,0.6397206530096922,"Brian B. Bedell, CFA",0.8577689220724235,male,Deutsche Bank
90,MKTX,2020 q1,4020,0.6346034277837016,"Brian B. Bedell, CFA",0.7078577693151994,male,Deutsche Bank
91,NDAQ,2020 q1,4020,0.6190159190839948,"Brian B. Bedell, CFA",0.5119825857646907,male,Deutsche Bank
92,NTRS,2020 q1,4020,0.6433299955625607,"Brian B. Bedell, CFA",0.48738894083214385,male,Deutsche Bank
93,SCHW,2020 q1,4020,0.6187501063876433,"Brian B. Bedell, CFA",0.3990958641803765,male,Deutsche Bank
94,TROW,2020 q1,4020,0.7588772922776665,"Brian B. Bedell, CFA",0.6918458933340568,male,Deutsche Bank
95,BEN,2020 q1,4020,0.5737751824102679,"Mr. Michael J. Cyprys, CFA",0.3607181347772405,male,Morgan Stanley
96,ETFC,2020 q1,4020,0.6015057228594962,"Mr. Michael J. Cyprys, CFA",0.2763639769819759,male,Morgan Stanley
97,IVZ,2020 q1,4020,0.6397206530096922,"Mr. Michael J. Cyprys, CFA",0.6008993720081275,male,Morgan Stanley
98,SCHW,2020 q1,4020,0.6187501063876433,"Mr. Michael J. Cyprys, CFA",0.8966283123527464,male,Morgan Stanley
99,TROW,2020 q1,4020,0.7588772922776665,"Mr. Michael J. Cyprys, CFA",0.9744507671445087,male,Morgan Stanley
100,BK,2020 q1,4020,0.6048631808686049,Mr. Rajiv Bhatia,0.6131963615254082,male,"Morningstar, Inc."
