,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,ATVI,2018 q1,5020,0.647084951004697,Mike Hickey,0.29506265288975514,male,The Benchmark Company LLC
1,EA,2018 q1,5020,0.7315845316567742,Mike Hickey,0.9907412482477872,male,The Benchmark Company LLC
2,TTWO,2018 q1,5020,0.6777395829779306,Mike Hickey,0.5392163095578522,male,The Benchmark Company LLC
3,ATVI,2018 q1,5020,0.647084951004697,"Mr. Doug Creutz, CFA",0.3044724821422002,male,Cowen and Company
4,CMCSA,2018 q1,5020,0.7107603324348273,"Mr. Doug Creutz, CFA",0.34538892899721985,male,Cowen and Company
5,DIS,2018 q1,5020,0.7638883998952581,"Mr. Doug Creutz, CFA",0.940689809737387,male,Cowen and Company
6,EA,2018 q1,5020,0.7315845316567742,"Mr. Doug Creutz, CFA",0.6107979594053515,male,Cowen and Company
7,TTWO,2018 q1,5020,0.6777395829779306,"Mr. Doug Creutz, CFA",0.5299954810562562,male,Cowen and Company
8,VIAC,2018 q1,5020,0.7608791494559575,"Mr. Doug Creutz, CFA",0.7406907231174886,male,Cowen and Company
9,ATVI,2018 q1,5020,0.647084951004697,"Mr. Neil K. Macker, CFA",0.41935492877811864,male,"Morningstar, Inc."
10,DIS,2018 q1,5020,0.7638883998952581,"Mr. Neil K. Macker, CFA",0.3445017789352491,male,"Morningstar, Inc."
11,DISCA,2018 q1,5020,0.7139310490291011,"Mr. Neil K. Macker, CFA",0.7837111619241021,male,"Morningstar, Inc."
12,DISH,2018 q1,5020,0.7003133915927786,"Mr. Neil K. Macker, CFA",0.7252811855496643,male,"Morningstar, Inc."
13,EA,2018 q1,5020,0.7315845316567742,"Mr. Neil K. Macker, CFA",0.458357097620435,male,"Morningstar, Inc."
14,NFLX,2018 q1,5020,0.6740361070051697,"Mr. Neil K. Macker, CFA",0.6713837143283398,male,"Morningstar, Inc."
15,ATVI,2018 q1,5020,0.647084951004697,Michael J. Olson,0.180760844418213,male,Piper Sandler Companies
16,NFLX,2018 q1,5020,0.6740361070051697,Michael J. Olson,0.5135469159095457,male,Piper Sandler Companies
17,ATVI,2018 q1,5020,0.647084951004697,Timothy O'Shea,0.6251573453831976,male,Jefferies
18,EA,2018 q1,5020,0.7315845316567742,Timothy O'Shea,0.38597608676306494,male,Jefferies
19,TTWO,2018 q1,5020,0.6777395829779306,Timothy O'Shea,0.5215932912070981,male,Jefferies
20,ATVI,2018 q1,5020,0.647084951004697,"Mr. Brian T. Nowak, CFA",0.46430740505638984,male,Morgan Stanley
21,EA,2018 q1,5020,0.7315845316567742,"Mr. Brian T. Nowak, CFA",0.7847267110705434,male,Morgan Stanley
22,FB,2018 q1,5020,0.6772587880803624,"Mr. Brian T. Nowak, CFA",0.6093366598400463,male,Morgan Stanley
23,GOOGL,2018 q1,5020,0.6850351348203789,"Mr. Brian T. Nowak, CFA",0.5551754839944241,male,Morgan Stanley
24,TTWO,2018 q1,5020,0.6777395829779306,"Mr. Brian T. Nowak, CFA",0.6585162583775958,male,Morgan Stanley
25,TWTR,2018 q1,5020,0.7467249013181073,"Mr. Brian T. Nowak, CFA",0.43941167244805607,male,Morgan Stanley
26,ATVI,2018 q1,5020,0.647084951004697,Michael H. Pachter,0.36911371998526055,male,Wedbush Securities Inc.
27,FB,2018 q1,5020,0.6772587880803624,Michael H. Pachter,0.5173077877744948,male,Wedbush Securities Inc.
28,TTWO,2018 q1,5020,0.6777395829779306,Michael H. Pachter,0.7593037742989519,male,Wedbush Securities Inc.
29,ATVI,2018 q1,5020,0.647084951004697,Mr. Scott H. Kessler,0.4339305705107933,male,CFRA Equity Research
30,EA,2018 q1,5020,0.7315845316567742,Mr. Scott H. Kessler,0.26486343035384446,male,CFRA Equity Research
31,FB,2018 q1,5020,0.6772587880803624,Mr. Scott H. Kessler,0.15056759934542804,male,CFRA Equity Research
32,GOOGL,2018 q1,5020,0.6850351348203789,Mr. Scott H. Kessler,0.27314678780759255,male,CFRA Equity Research
33,TTWO,2018 q1,5020,0.6777395829779306,Mr. Scott H. Kessler,0.3369626566174671,male,CFRA Equity Research
34,TWTR,2018 q1,5020,0.7467249013181073,Mr. Scott H. Kessler,0.3843041765896147,male,CFRA Equity Research
35,ATVI,2018 q1,5020,0.647084951004697,"Mr. Edward M. Woo, CFA",0.7284998934837499,male,Ascendiant Capital Markets
